"name_with_owner","sha","author","date","verified","message","num_issues","commit_month","has_ci"
"mpusz/mp-units","8e9428f896bfaf64eebbf5e09494a9cbcc7f1d17","chiphogg","2022-08-07 22:55:23","false","Merge branch 'master' into chiphogg/docs",35,46,1
"mpusz/mp-units","1fec222ad3e43c8b2c70a0ce0fc83d9ff2293c6c","JohelEGP","2021-02-21 19:49:57","false","test: fix si_cgs_test.cpp",27,29,1
"mpusz/mp-units","40fb1e1e8bbc9d3a3f6fa268451b8a000d0a6b89","JohelEGP","2020-09-01 02:49:43","false","fix: iwyu",15,23,0
"mpusz/mp-units","b35b0bb61adfcbc4d91a910496c06259bd344a7f","mpusz","2021-06-25 06:44:53","false","docs: Doxygen updated to 1.9.1",26,33,1
"mpusz/mp-units","98a19f6b4c2aed4fbd7d07416f075ac88737ea90","mpusz","2022-10-19 09:21:15","false","feat: dimensions design is now complete",31,49,1
"mpusz/mp-units","f5aff49fcc425c3276a6d56f8529b7714fd6df28","mpusz","2019-10-18 19:57:57","false","fmt/format.h removed",14,13,0
"mpusz/mp-units","9527b39005e89a96f9b59ea4ed285d6a31e0895b","mpusz","2020-09-09 17:20:35","false","refactor: :boom: `q_*` UDL renamed to `_q_*`

We had some fun exploring the STD UDLs for potential collisions,
we have learnt our lesson and know how to proceed.
Now is high time to start behaving and obeying C++ rules.",14,23,0
"mpusz/mp-units","0b8e5c0dfe5b792fa94acd0cce69c965c961ad5a","mpusz","2022-05-09 12:03:14","false","fix(example): `foot_pound_second` example now correctly uses `international::knot` which is typical for Marine industry

Resolves #357",36,43,1
"mpusz/mp-units","7bba350be0447c0ce5cf32728d92e4a7da2c2457","mpusz","2020-04-05 08:20:40","false","Improved usage of the library as a dependency",13,18,0
"mpusz/mp-units","54dd8844b7d9a63c2ee16476112176c84fb7fa9e","mpusz","2023-04-03 17:28:51","false","test: `unit_symbol_test` updated for a new unicode symbol of `standard_gravity_unit`",45,54,1
"mpusz/mp-units","0c0b48f725de3e7fb69db1744c36dbe358dd777f","mpusz","2023-11-07 05:21:43","false","docs: Design overview graph updated",2,61,1
"mpusz/mp-units","22c26e62c6133760d5f73167e0f62679394f11c5","mpusz","2022-09-11 17:47:31","false","refactor: prefixes refactored to benefit from `mag_power()`",31,47,1
"mpusz/mp-units","bded48987d075b94a58b50c126843a9e6cc853e1","mpusz","2022-04-21 19:25:54","false","refactor(example): `glide_computer` now use dimensionless quantities with `ranged_representation` as `rep`",36,43,1
"mpusz/mp-units","c30285ff96d2f3807c9485d772d03451c70a6ceb","mpusz","2023-09-13 07:14:45","false","fix: forgot to add `compare_test.cpp` to CMake",4,59,1
"mpusz/mp-units","117c380ba88c6a7aaa2a21fa6ff16be969596b18","mpusz","2022-03-19 17:16:51","true","Merge pull request #341 from hofbi/init-pre-commit

Init pre commit",32,42,1
"mpusz/mp-units","631ad69d8b019d138478a0ee3024a78a7b539a42","mpusz","2023-08-26 17:45:53","false","docs: ""Supported compilers"" section updated",9,59,1
"mpusz/mp-units","4b95824abad926cf85582da9347102164f8dfb99","uilianries","2019-11-20 19:33:50","false","Update Conan recipe

Signed-off-by: Uilian Ries <uilianries@gmail.com>",17,14,0
"mpusz/mp-units","06b3a6425221c810042a020d8de231119ded7d13","chiphogg","2022-09-12 00:34:45","false","Replace compile-time exceptions with terminations

This appears to cause problems under `-fno-exceptions` in some rare instances.

Should fix #390.",31,47,1
"mpusz/mp-units","f36205f08d032c523180ebb0e5303842279f10ba","chiphogg","2022-05-12 18:17:14","false","Capture NTTP in variable

This should make it OK for MSVC to take the address, working around a
compiler bug.",33,43,1
"mpusz/mp-units","052d818385b0a4ad67ab32b15dded67f2c08e864","JohelEGP","2021-02-17 05:25:47","false","fix: downcasting facility for non-default-constructible types",26,29,1
"mpusz/mp-units","54457b2457ea76fd5263b498e4f4a342885adfef","mpusz","2021-11-04 11:24:34","false","style: typo fixed",30,37,1
"mpusz/mp-units","bba880bdc7eb5f03aaa5842cbcf86be0b71d596d","mpusz","2023-08-28 19:04:33","false","docs: README updated",10,59,1
"mpusz/mp-units","48743bf80817c6cb047d81f80217ee31507db2a0","mpusz","2019-09-18 17:12:48","false","Setting CXX flags in conanfile fixed",4,12,0
"mpusz/mp-units","3bf4eb671caca547db1dea950cfeff95026c24e8","mpusz","2020-12-16 17:44:15","false","ci: Conan CI GitHub actions renamed",20,27,0
