"name_with_owner","sha","author","date","verified","message","num_issues","commit_month","has_ci","is_core"
"MetaMask/metamask-mobile","9bc039ffd54dcca92ba6e79a7a754f55d23010e7","wachunei","2021-08-06 15:58:10","true","On-Ramp: Add on-ramp analytics (#2973)

* Add on-ramp analytics

* Add anonymized pairs

* Add more anonymized pairs

* Add fiatAmountInUsd for transak orders

* Move constants to app/constants",215,37,0,1
"MetaMask/metamask-mobile","1484a0e677ce4f5c9720fa959f4194ea72cbecff","NicolasMassart","2023-03-15 15:24:21","true","Extract test accounts to env vars (#5952)

* make detox import SRP from accounts.js file.
* extract account infos to env vars
* update e2e instructions and add vars in .js.env template

---------

Co-authored-by: Curtis <Curtis.David7@gmail.com>",392,56,1,0
"MetaMask/metamask-mobile","4f90828110a4b33d1e2ad2aa39fa59443e80f4a3","Cal-L","2021-10-14 02:02:55","true","Fix/3202 invisible android text input (#3294)

* Check for Samsung devices when applying keyboard learning flag

* Apply same keyboard patch on webview",258,39,1,1
"MetaMask/metamask-mobile","ff7325458abb1ad8686fe931095e3784d802f37b","Cal-L","2022-05-16 20:56:31","true","Make reveal SRP blur view dynamic (#4315)

Co-authored-by: Gustavo Antunes <gantunes@uc.cl>",226,46,1,1
"MetaMask/metamask-mobile","f678bbbb8f54cfdfc7b44dec8022a00a185335b9","blackdevelopa","2022-10-04 18:20:56","true","Component: Contract Box component (#5067)

* contract box component
* cleaned up imports",282,51,1,1
"MetaMask/metamask-mobile","09d72b69219764ebc9bb3bdf65aa2ccea9b88240","rickycodes","2021-04-19 14:11:54","true","Only get nonce from the network if the feature is enabled (#2543)",182,33,0,1
"MetaMask/metamask-mobile","a9902b454e4f071f3227ec2cd70c163e08fb9b87","gantunesr","2022-09-21 01:51:46","true","[ENHANCEMENT] SRP Reveal Timestamp (#4997)

* Add reveal SRP action and reducer

* Extract logs logic to utils method + tests

* Add timestamp log to state

* Update Buffer method

* Update snapshots

* Revert Buffer changes",304,50,1,1
"MetaMask/metamask-mobile","697aac9a45009695cda5b0336732deb48504ed02","estebanmino","2020-08-21 17:28:27","true","Bugfix/payment request and wallet connect origin on tx (#1790)

* payment request

* getUrlFromBrowser

* 521

* cchangelog

* wc::

* safe check

* checks

* A

* changelog",125,25,0,1
"MetaMask/metamask-mobile","34664b040de102fe22fc9445e35a4f1b6696ccc6","andrepimenta","2021-05-11 18:28:54","true","Fix deploy contract and create token testnets (#2674)",174,34,0,1
"MetaMask/metamask-mobile","57f6afe76a95e0829d31cfbc598d82401d1a75b2","luckyyang","2019-09-26 19:46:37","false","Update README.md (#1106)",84,14,0,0
